,s,seed,method,time,F_score,loss,estimation_error,sparsity
313,8,157,omp,5.210979765004595,1.0,0.011176425032317638,0.7477580786001052,8
314,8,158,foba_gdt,27.888941102006356,0.8571428571428571,0.010933318175375462,0.7509229558920613,6
315,8,158,omp,6.452179834988783,0.8571428571428571,0.010933314450085163,0.7509377491502456,6
316,8,159,foba_gdt,30.872263789991848,0.7619047619047619,0.011249980889260769,0.7519051974362526,13
317,8,159,omp,5.542957170007867,0.6666666666666666,0.011080889962613583,0.755204102360807,16
318,8,160,foba_gdt,32.6938372200093,1.0,0.012081187218427658,0.7402905141784883,8
319,8,160,omp,5.073889609993785,1.0,0.012081188149750233,0.7402877416042546,8
320,8,161,foba_gdt,31.30422733600426,0.875,0.011209805496037006,0.7487069926360497,8
321,8,161,omp,4.540421672005323,0.9333333333333333,0.011345784179866314,0.7454293768326012,7
322,8,162,foba_gdt,30.088274285008083,1.0,0.011012054048478603,0.7478026645190711,8
323,8,162,omp,5.085331566995592,1.0,0.011012053117156029,0.7478026689256004,8
324,8,163,foba_gdt,30.875623155006906,0.9333333333333333,0.012150941416621208,0.7389561499663562,7
325,8,163,omp,4.721447664996958,0.9333333333333333,0.012150942347943783,0.7389551440072115,7
326,8,164,foba_gdt,34.22534242398979,0.7692307692307693,0.013431716710329056,0.7414477496013993,5
327,8,164,omp,5.857232764989021,0.9333333333333333,0.012837913818657398,0.7344789185661911,7
328,8,165,foba_gdt,31.728934062994085,0.8571428571428571,0.011635201051831245,0.7429064802012706,6
329,8,165,omp,6.059060965009849,0.8571428571428571,0.011635205708444118,0.742907078967236,6
330,8,166,foba_gdt,36.67624876598711,0.9333333333333333,0.012009664438664913,0.7386061232392376,7
331,8,166,omp,6.671226491991547,0.8571428571428571,0.012229611165821552,0.740938932622319,6
332,8,167,foba_gdt,34.40658238000469,1.0,0.01185100432485342,0.7404946677518739,8
333,8,167,omp,8.53834708299837,0.8,0.011535038240253925,0.7469809249804327,12
334,8,168,foba_gdt,34.28183630600688,1.0,0.011343663558363914,0.7454408587450269,8
335,8,168,omp,8.728170895003132,1.0,0.011343668214976788,0.7454402691842468,8
336,8,169,foba_gdt,30.474655193000217,0.8,0.01105108018964529,0.7492173996412428,7
337,8,169,omp,7.772696207990521,0.8571428571428571,0.01114669069647789,0.7468981503203047,6
338,8,170,foba_gdt,29.943515203005518,0.8571428571428571,0.012661700136959553,0.7348119877708807,6
339,8,170,omp,5.6309989010042045,0.5714285714285714,0.011761694215238094,0.7507789816334313,13
340,8,171,foba_gdt,29.257620495991432,0.8571428571428571,0.011447681114077568,0.7490016460419224,6
341,8,171,omp,5.11247392000223,0.8571428571428571,0.011447685770690441,0.7490458348286889,6
